"Invoice/Item Number","Date","Store Number","Store Name","Address","City","Zip Code","Store Location","County Number","County","Category","Category Name","Vendor Number","Vendor Name","Item Number","Item Description","Pack","Bottle Volume (ml)","State Bottle Cost","State Bottle Retail","Bottles Sold","Sale (Dollars)","Volume Sold (Liters)","Volume Sold (Gallons)","Iowa ZIP Code Tabulation Areas","Iowa Watershed Sub-Basins (HUC 08)","Iowa Watersheds (HUC 10)","County Boundaries of Iowa","US Counties"
"INV-12939800005","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",115,"CONSTELLATION BRANDS INC",10550,"Black Velvet Toasted Caramel",12,750,6.75,10.13,12,121.56,9,2.38,511,18,244,35,176
"INV-12939800066","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081300,"American Cordials & Liqueur",434,"LUXCO INC",79516,"Arrow Creme De Menthe White",12,750,4.74,7.11,12,85.32,9,2.38,511,18,244,35,176
"INV-12939800071","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011400,"Tennessee Whiskies",85,"Brown Forman Corp.",86672,"Jack Daniel's Tennessee Honey",12,1000,18.89,28.34,12,340.08,12,3.17,511,18,244,35,176
"INV-12939800052","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082000,"Imported Cordials & Liqueurs",192,"Mast-Jagermeister US, Inc",65257,"Jagermeister Liqueur",12,1000,15.96,23.94,48,1118.88,48,12.68,511,18,244,35,176
"INV-12939800001","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",380,"Phillips Beverage",37338,"UV Vodka PET",6,1750,10.99,16.49,150,2473.5,262.5,69.35,511,18,244,35,176
"INV-12939800004","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",65,"Jim Beam Brands",19486,"Maker's 46",6,750,20.99,31.49,6,188.94,4.5,1.19,511,18,244,35,176
"INV-12939800080","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",300,"McCormick Distilling Co.",41019,"360 Double Chocolate Vodka",12,750,7,10.5,2,21,1.5,0.4,511,18,244,35,176
"INV-12939800048","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",434,"LUXCO INC",45277,"Paramount White Rum",12,1000,4.42,6.63,24,159.12,24,6.34,511,18,244,35,176
"INV-12939800016","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",125,"CEDAR RIDGE VINEYARDS LL",17206,"Cedar Ridge Bourbon",6,750,18.1,27.15,6,162.9,4.5,1.19,511,18,244,35,176
"INV-12939800079","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012400,"Irish Whiskies",370,"PERNOD RICARD USA",15667,"Jameson Black Barrel",12,750,20.98,31.47,4,119.88,3,0.79,511,18,244,35,176
"INV-12939800053","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082000,"Imported Cordials & Liqueurs",260,"DIAGEO AMERICAS",66636,"Romana Sambuca Italian Liquore",12,750,13.5,20.25,12,243,9,2.38,511,18,244,35,176
"INV-12939800013","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",65,"Jim Beam Brands",16676,"Basil Hayden 8YR",6,750,21,31.5,6,189,4.5,1.19,511,18,244,35,176
"INV-12939800036","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",434,"LUXCO INC",36667,"Korski Vodka",12,1000,4.32,6.48,24,155.52,24,6.34,511,18,244,35,176
"INV-12939800030","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",55,"SAZERAC NORTH AMERICA",35317,"Barton Vodka",12,1000,3.97,5.96,84,500.64,84,22.19,511,18,244,35,176
"INV-12939900001","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",434,"LUXCO INC",35179,"Pearl Blueberry Vodka",12,750,7,10.5,12,126,9,2.38,511,18,244,35,176
"INV-12939800023","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",260,"DIAGEO AMERICAS",25607,"Seagrams 7 Crown Bl Whiskey",12,1000,8,12,12,144,12,3.17,511,18,244,35,176
"INV-12939800002","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1022200,"100% Agave Tequila",410,"Patron Spirits Company",89646,"Patron Anejo",12,750,31,46.5,12,558,9,2.38,511,18,244,35,176
"INV-12939800017","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",65,"Jim Beam Brands",19067,"Jim Beam",12,1000,12.59,18.89,24,453.36,24,6.34,511,18,244,35,176
"INV-12939800014","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",434,"LUXCO INC",16987,"Bourbon Supreme Bourbon",12,1000,4.7,7.05,12,84.6,12,3.17,511,18,244,35,176
"INV-12939800073","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1022200,"100% Agave Tequila",410,"Patron Spirits Company",88296,"Patron Tequila Silver",12,750,27.5,41.25,12,495,9,2.38,511,18,244,35,176
"INV-12939800024","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011400,"Tennessee Whiskies",85,"Brown Forman Corp.",26826,"Jack Daniels Old #7 Black Lbl",12,750,15.57,23.36,12,280.32,9,2.38,511,18,244,35,176
"INV-12939700001","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011500,"Bottled in Bond Bourbon",421,"SAZERAC COMPANY  INC",916466,"1792 Bottled in Bond Bourbon",6,750,20,30,1,30,0.75,0.2,511,18,244,35,176
"INV-12939800059","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",260,"DIAGEO AMERICAS",69946,"Rumple Minze Peppermint Schnapps Liqueur",12,750,13,19.5,12,234,9,2.38,511,18,244,35,176
"INV-12939600001","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",65,"Jim Beam Brands",915980,"HA Hibiki Harmony",6,750,44.61,66.92,1,66.92,0.75,0.2,511,18,244,35,176
"INV-12939900005","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",434,"LUXCO INC",35699,"Pearl Cucumber Vodka",12,750,7,10.5,60,630,45,11.89,511,18,244,35,176
"INV-12939800051","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",260,"DIAGEO AMERICAS",65066,"Goldschlager Cinnamon Schnapps",12,750,13,19.5,12,234,9,2.38,511,18,244,35,176
"INV-12939800044","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062500,"Flavored Rum",35,"BACARDI USA INC",43137,"Bacardi Limon",12,1000,9.5,14.25,24,342,24,6.34,511,18,244,35,176
"INV-12939800042","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062400,"Spiced Rum",259,"Heaven Hill Brands",43027,"Admiral Nelson Spiced Rum",12,1000,7.28,10.92,24,262.08,24,6.34,511,18,244,35,176
"INV-12939900004","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032100,"Imported Vodkas",434,"LUXCO INC",34546,"Pearl Vodka",12,750,7,10.5,60,630,45,11.89,511,18,244,35,176
"INV-12939800043","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",35,"BACARDI USA INC",43127,"Bacardi Superior Rum",12,1000,9.5,14.25,24,342,24,6.34,511,18,244,35,176
"INV-12939900003","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",434,"LUXCO INC",36034,"Pearl Peach",12,750,7,10.5,24,252,18,4.76,511,18,244,35,176
"INV-12939800067","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82637,"Dekuyper Grape Pucker",12,1000,7.87,11.81,12,141.72,12,3.17,511,18,244,35,176
"INV-12939800026","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1042100,"Imported Dry Gins",260,"DIAGEO AMERICAS",28867,"Tanqueray Gin",12,1000,15.5,23.25,12,279,12,3.17,511,18,244,35,176
"INV-12939800006","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",65,"Jim Beam Brands",10627,"Canadian Club Whisky",12,1000,9.71,14.57,12,174.84,12,3.17,511,18,244,35,176
"INV-12939800070","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081500,"Triple Sec",434,"LUXCO INC",86251,"Juarez Triple Sec",12,1000,2.42,3.63,24,87.12,24,6.34,511,18,244,35,176
"INV-12939800021","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",297,"Laird & Company",23827,"Five Star",12,1000,4.4,6.6,48,316.8,48,12.68,511,18,244,35,176
"INV-12939800054","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1051100,"American Brandies",434,"LUXCO INC",54057,"Arrow Apricot Flav Brandy",12,1000,6.38,9.57,12,114.84,12,3.17,511,18,244,35,176
"INV-12939800038","06/28/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",260,"DIAGEO AMERICAS",41077,"Jeremiah Weed Sweet Tea",12,1000,10.5,15.75,12,189,12,3.17,511,18,244,35,176
"INV-13060900064","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82867,"Dekuyper Watermelon Pucker",12,1000,7.87,11.81,12,141.72,12,3.17,511,18,244,35,176
"INV-13060900079","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082000,"Imported Cordials & Liqueurs",85,"Brown Forman Corp.",64676,"Chambord Liqueur Royale De France",12,750,19.08,28.62,6,171.72,4.5,1.19,511,18,244,35,176
"INV-13060900081","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081200,"Cream Liqueurs",260,"DIAGEO AMERICAS",74086,"Godiva Liqueur",12,750,17,25.5,4,102,3,0.79,511,18,244,35,176
"INV-13060900039","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062500,"Flavored Rum",370,"PERNOD RICARD USA",42717,"Malibu Coconut Rum",12,1000,10.49,15.74,24,377.76,24,6.34,511,18,244,35,176
"INV-13060900065","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081500,"Triple Sec",434,"LUXCO INC",86251,"Juarez Triple Sec",12,1000,2.42,3.63,24,87.12,24,6.34,511,18,244,35,176
"INV-13060900080","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082000,"Imported Cordials & Liqueurs",260,"DIAGEO AMERICAS",64816,"Romana Black Sambuca",12,750,13.57,20.36,3,61.08,2.25,0.59,511,18,244,35,176
"INV-13060900018","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1042100,"Imported Dry Gins",35,"BACARDI USA INC",28233,"Bombay Sapphire Gin",12,1000,16.5,24.75,12,297,12,3.17,511,18,244,35,176
"INV-13060900008","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",260,"DIAGEO AMERICAS",11297,"Crown Royal Canadian Whisky",12,1000,18.89,28.34,36,1020.24,36,9.51,511,18,244,35,176
"INV-13060900003","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",260,"DIAGEO AMERICAS",11290,"Crown Royal Canadian Whisky Mini",10,300,7.35,11.03,20,220.6,6,1.59,511,18,244,35,176
"INV-13060900066","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081300,"American Cordials & Liqueur",434,"LUXCO INC",79026,"Arrow Creme De Menthe Green",12,750,4.74,7.11,12,85.32,9,2.38,511,18,244,35,176
"INV-13060900054","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032200,"Imported Flavored Vodka",395,"PROXIMO",67161,"Three Olives Ros�",12,750,9.96,14.94,12,179.28,9,2.38,511,18,244,35,176
"INV-13060900063","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82847,"Dekuyper Luscious Peachtree",12,1000,7.87,11.81,12,141.72,12,3.17,511,18,244,35,176
"INV-13060900034","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",300,"McCormick Distilling Co.",36887,"McCormick Vodka",12,1000,4.13,6.2,12,74.4,12,3.17,511,18,244,35,176
"INV-13060900075","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1041100,"American Dry Gins",229,"DEHNER DISTILLERY",29422,"Blue Ox Gin",12,1000,3.5,5.25,12,63,12,3.17,511,18,244,35,176
"INV-13060900012","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",125,"CEDAR RIDGE VINEYARDS LL",17206,"Cedar Ridge Bourbon",6,750,18.1,27.15,6,162.9,4.5,1.19,511,18,244,35,176
"INV-13060900077","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011600,"Straight Rye Whiskies",214,"GoAmericaGo Beverages LLC",27145,"WhistlePig Old World 12YR",6,750,64.17,96.26,1,96.26,0.75,0.2,511,18,244,35,176
"INV-13060900053","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082000,"Imported Cordials & Liqueurs",192,"Mast-Jagermeister US, Inc",65257,"Jagermeister Liqueur",12,1000,15.96,23.94,36,839.16,36,9.51,511,18,244,35,176
"INV-13060900074","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",229,"DEHNER DISTILLERY",36874,"Blue Ox Vodka",12,1000,3.5,5.25,24,126,24,6.34,511,18,244,35,176
"INV-13060900076","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011600,"Straight Rye Whiskies",214,"GoAmericaGo Beverages LLC",15180,"WhistlePig 10YR",6,750,39.17,58.76,1,58.76,0.75,0.2,511,18,244,35,176
"INV-13060900035","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",260,"DIAGEO AMERICAS",37997,"Smirnoff 80prf",12,1000,9.25,13.88,12,166.56,12,3.17,511,18,244,35,176
"INV-13060800001","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",301,"FIFTH GENERATION INC",38176,"Titos Handmade Vodka",12,750,9.64,14.46,120,1735.2,90,23.78,511,18,244,35,176
"INV-13060900072","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1022200,"100% Agave Tequila",410,"Patron Spirits Company",88296,"Patron Tequila Silver",12,750,27.5,41.25,12,495,9,2.38,511,18,244,35,176
"INV-13060700001","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011600,"Straight Rye Whiskies",55,"SAZERAC NORTH AMERICA",921248,"HA 1792 High Rye",6,750,19,28.5,2,57,1.5,0.4,511,18,244,35,176
"INV-13060900073","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1022100,"Mixto Tequila",421,"SAZERAC COMPANY  INC",89887,"Torada Tequila Gold",12,1000,6.63,9.95,36,358.2,36,9.51,511,18,244,35,176
"INV-13060900046","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",434,"LUXCO INC",45277,"Paramount White Rum",12,1000,4.42,6.63,36,238.68,36,9.51,511,18,244,35,176
"INV-13060900042","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",35,"BACARDI USA INC",43127,"Bacardi Superior Rum",12,1000,9.5,14.25,12,171,12,3.17,511,18,244,35,176
"INV-13060900023","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032100,"Imported Vodkas",35,"BACARDI USA INC",34433,"Grey Goose Vodka",12,750,18.49,27.74,12,332.88,9,2.38,511,18,244,35,176
"INV-13060900070","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1701100,"Temporary & Specialty Packages",260,"DIAGEO AMERICAS",77956,"Smirnoff Red, White & Berry",12,750,8.25,12.38,12,148.56,9,2.38,511,18,244,35,176
"INV-13060900011","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012400,"Irish Whiskies",370,"PERNOD RICARD USA",15627,"Jameson",12,1000,18.98,28.47,24,683.28,24,6.34,511,18,244,35,176
"INV-13060900050","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082000,"Imported Cordials & Liqueurs",389,"REMY COINTREAU USA INC",64776,"Cointreau Liqueur",12,750,19.99,29.99,12,359.88,9,2.38,511,18,244,35,176
"INV-13060900084","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032100,"Imported Vodkas",370,"PERNOD RICARD USA",34007,"Absolut Swedish Vodka 80 Prf",12,1000,14.99,22.49,36,809.64,36,9.51,511,18,244,35,176
"INV-13060900017","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1042100,"Imported Dry Gins",35,"BACARDI USA INC",28206,"Bombay Dry Gin",12,750,10.5,15.75,12,189,9,2.38,511,18,244,35,176
"INV-13060900041","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",35,"BACARDI USA INC",43126,"Bacardi Superior Rum",12,750,8.26,12.39,12,148.68,9,2.38,511,18,244,35,176
"INV-13060900058","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",421,"SAZERAC COMPANY  INC",69656,"Dr. Mcgillicuddy's Mentholmint",12,750,8.66,12.99,12,155.88,9,2.38,511,18,244,35,176
"INV-13060900069","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82607,"Dekuyper Sour Apple Pucker",12,1000,7.87,11.81,12,141.72,12,3.17,511,18,244,35,176
"INV-13060900026","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032200,"Imported Flavored Vodka",370,"PERNOD RICARD USA",34117,"Absolut Mandrin",12,1000,14.99,22.49,12,269.88,12,3.17,511,18,244,35,176
"INV-13060900038","07/05/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",380,"Phillips Beverage",41694,"Uv Blue (raspberry) Vodka",12,1000,7.5,11.25,12,135,12,3.17,511,18,244,35,176
